FID,Bore,Latitude,Longitude,R,Bioregion,Subregion,rainfall_annual_avg,rainfall_summer_avg,rainfall_winter_avg,aridity_index,PET,clay_depth_avg,silt_depth_avg,sand_depth_avg,regolith_depth,LAI,NDVI,veg_height,MrVBF,weathering_intensity_index,surface_geol
295,GW057745,-33.69,151.26,131.95,Sydney Basin,Sydney,1193.02331542969,0.29055592417717,0.229028776288033,1.02996003627777,1158.31994628906,24.7229766845703,21.7769622802734,44.3783950805664,1.11042952537537,4.95386457443237,0.490283186456798,20,1,NA,J_K_aquifer
296,GW060293,-33.68,151.25,123.08,Sydney Basin,Sydney,1193.02331542969,0.29055592417717,0.229028776288033,1.02996003627777,1158.31994628906,31.02734375,18.4329071044922,46.4347763061523,1.11685359477997,4.27053117752075,0.47758407152332,18.4,0,NA,J_K_aquifer
297,GW075120,-33.76,150.65,7.11,Sydney Basin,Sydney,793.909973144531,0.400998443365097,0.159337967634201,0.636967539787292,1246.39001464844,23.970458984375,14.2754907608032,46.5581016540527,4.46926832199097,NA,0.384663756107139,2.4,2,NA,J_K_aquifer
298,GW075121,-33.76,150.65,28.5,Sydney Basin,Sydney,793.909973144531,0.400998443365097,0.159337967634201,0.636967539787292,1246.39001464844,23.970458984375,14.2754907608032,46.5581016540527,4.46926832199097,NA,0.384663756107139,2.4,2,NA,J_K_aquifer
299,GW051861,-33.68,151.25,127.37,Sydney Basin,Sydney,1193.02331542969,0.29055592417717,0.229028776288033,1.02996003627777,1158.31994628906,31.02734375,18.4329071044922,46.4347763061523,1.11685359477997,4.27053117752075,0.47758407152332,18.4,0,NA,J_K_aquifer
300,GW075092,-33.76,150.63,27.48,Sydney Basin,Sydney,793.909973144531,0.400998443365097,0.159337967634201,0.636967539787292,1246.39001464844,27.4779987335205,15.7572908401489,48.4228820800781,0.961186349391937,1.70555555820465,0.432788546324301,22,1,NA,J_K_aquifer
301,GW047779,-33.68,151.25,108.37,Sydney Basin,Sydney,1193.02331542969,0.29055592417717,0.229028776288033,1.02996003627777,1158.31994628906,31.02734375,18.4329071044922,46.4347763061523,1.11685359477997,4.27053117752075,0.47758407152332,18.4,0,NA,J_K_aquifer
302,GW075093,-33.76,150.62,16.8,Sydney Basin,Sydney,867.926696777344,0.402391910552979,0.15593484044075,0.717650651931763,1209.40002441406,30.9890556335449,16.2787036895752,48.6796112060547,2.86474609375,1.43212556838989,0.429876652058001,23.2,0,NA,J_K_aquifer
303,GW063622,-33.67,151.28,106.2,Sydney Basin,Sydney,1170.44665527344,0.286414861679077,0.232068106532097,1.0069340467453,1162.38671875,25.6937065124512,14.6439628601074,37.5452728271484,1.25571203231812,NA,0.470312775888107,13.9,0,NA,J_K_aquifer
304,GW019254,-33.68,151.2,59.25,Sydney Basin,Sydney,1187.41003417969,0.299683064222336,0.220317050814629,1.02909421920776,1153.83996582031,23.0866603851318,18.2024459838867,56.3920860290527,1.57941567897797,1.78852653503418,0.479669604466875,7.6,0,NA,Mesozoic_aquitard
305,GW004789,-33.74,150.65,22.98,Sydney Basin,Sydney,793.909973144531,0.400998443365097,0.159337967634201,0.636967539787292,1246.39001464844,28.418285369873,13.9752140045166,47.5056457519531,3.90177965164185,NA,0.390314411778637,11.8,0,NA,Cenozoic_low_permeability_sediments
306,GW015956,-33.71,150.7,2.27,Sydney Basin,Sydney,732.986694335938,0.396923989057541,0.158620432019234,0.580640256404877,1262.37670898438,34.4675178527832,18.1205291748047,46.2779693603516,1.59198701381683,NA,0.347629955719484,16.7,0,NA,Cenozoic_low_permeability_sediments
307,GW004791,-33.71,150.7,1.5,Sydney Basin,Sydney,732.986694335938,0.396923989057541,0.158620432019234,0.580640256404877,1262.37670898438,34.4675178527832,18.1205291748047,46.2779693603516,1.59198701381683,NA,0.347629955719484,16.7,0,NA,Cenozoic_low_permeability_sediments
308,GW273256,-33.73,150.45,22.16,Sydney Basin,Sydney,1074.98327636719,0.394626259803772,0.157546624541283,0.966786921024323,1111.91333007812,34.7588691711426,14.4306020736694,42.1342964172363,0.890798330307007,3.54855060577393,0.480621145160188,21.7,0,NA,Early_Triassic
309,GW100002,-33.69,150.79,4.96,Sydney Basin,Sydney,699.663330078125,0.376590639352798,0.168452441692352,0.559920310974121,1249.57666015625,26.5858097076416,15.8494777679443,55.310115814209,23.7176322937012,1.16666662693024,0.42567982465813,8,6,NA,Cenozoic_low_permeability_sediments
310,GW060350,-33.65,150.93,33.9,Sydney Basin,Sydney,811.893310546875,0.334851056337357,0.195313006639481,0.667452216148376,1216.40673828125,28.6999320983887,13.4597654342651,48.4213676452637,1.12097704410553,1.66074883937836,0.444552632179438,2.4,0,NA,J_K_aquifer
311,GW075090,-33.69,150.58,1.64,Sydney Basin,Sydney,903.803344726562,0.404723018407822,0.151577964425087,0.755998134613037,1195.51000976562,29.7607574462891,16.0597305297852,44.2296104431152,3.03479218482971,4.70060396194458,0.472405287268928,3.3,0,NA,Mesozoic_aquitard
312,GW029840,-33.64,150.98,23.51,Sydney Basin,Sydney,894.193359375,0.326085329055786,0.205406740307808,0.750974953174591,1190.7099609375,31.7083549499512,15.0169582366943,38.0010223388672,2.00593185424805,1.77089369297028,0.471867257251149,11.6,1,NA,Mesozoic_aquitard
313,GW047945,-33.72,150.34,79.36,Sydney Basin,Sydney,1249.63000488281,0.377565085887909,0.169924959540367,1.18658661842346,1053.13000488281,32.6745452880859,18.2529830932617,48.7266807556152,5.65129232406616,1.5026570558548,0.466034933761999,15.6,0,NA,Early_Triassic
314,GW012712,-33.68,150.68,4.48,Sydney Basin,Sydney,732.986694335938,0.396923989057541,0.158620432019234,0.580640256404877,1262.37670898438,25.7053508758545,15.3338203430176,52.7355194091797,12.4949321746826,1.06219804286957,0.411583333292551,7.6,0,NA,Cenozoic_low_permeability_sediments
315,GW075091,-33.69,150.58,32.74,Sydney Basin,Sydney,903.803344726562,0.404723018407822,0.151577964425087,0.755998134613037,1195.51000976562,29.7607574462891,16.0597305297852,44.2296104431152,3.03479218482971,4.70060396194458,0.472405287268928,3.3,0,NA,Mesozoic_aquitard
316,GW051949,-33.72,150.31,58.98,Sydney Basin,Sydney,1237.63671875,0.36961305141449,0.171380400657654,1.1880931854248,1041.69995117188,37.4649772644043,16.8499946594238,47.1368980407715,1.54553866386414,NA,0.437583334155773,16.9,0,NA,Early_Triassic
317,GW053766,-33.61,150.99,15.95,Sydney Basin,Sydney,878.443359375,0.331032544374466,0.200160890817642,0.739210605621338,1188.35327148438,28.8057708740234,14.7740383148193,42.2151069641113,1.31805741786957,1.43635272979736,0.451710526096193,11.1,0,NA,J_K_aquifer
318,GW062208,-33.64,150.65,14.79,Sydney Basin,Sydney,842.816650390625,0.40985980629921,0.149217903614044,0.683521866798401,1233.05004882812,28.2364158630371,15.6855030059814,47.7011833190918,1.21910798549652,1.3062801361084,0.464126637473898,13.2,1,NA,J_K_aquifer
319,GW013891,-33.63,150.74,6.78,Sydney Basin,Sydney,727.166687011719,0.38991978764534,0.160073339939117,0.579719007015228,1254.34338378906,33.6264495849609,12.5439262390137,42.4237213134766,21.9479827880859,0.983574867248535,0.394236841190018,4.5,2,NA,Cenozoic_low_permeability_sediments
320,GW047570,-33.62,150.73,157.45,Sydney Basin,Sydney,742.469970703125,0.384733825922012,0.158614709973335,0.59149956703186,1255.23327636719,31.9469776153564,13.4031038284302,46.6969184875488,20.3857192993164,1.60181164741516,0.417885965030444,14.8,0,NA,Cenozoic_low_permeability_sediments
321,GW026452,-33.53,151.37,17.96,Northern Sydney Basin,Hunter,1166.29663085938,0.284015774726868,0.236926570534706,1.0119651556015,1152.50671386719,NA,NA,NA,NA,NA,0.405701753895795,NA,NA,NA,NA
322,GW100001,-33.6,150.73,4.52,Sydney Basin,Sydney,742.469970703125,0.384733825922012,0.158614709973335,0.59149956703186,1255.23327636719,23.3087310791016,14.8539333343506,51.0656433105469,15.8977127075195,1.06557965278625,0.428960700092357,3.2,0,NA,Cenozoic_low_permeability_sediments
323,GW047072,-33.58,150.93,18.54,Sydney Basin,Sydney,799.17333984375,0.337978422641754,0.19265741109848,0.657804548740387,1214.91003417969,28.8067970275879,12.8527002334595,47.8567924499512,3.32347750663757,1.54710149765015,0.453475770052309,11,0,NA,J_K_aquifer
324,GW055238,-33.57,150.9,0.13,Sydney Basin,Sydney,750.030029296875,0.352630347013474,0.17763289809227,0.607560992240906,1234.49328613281,25.6786441802979,14.2002553939819,57.3914985656738,6.00238800048828,1.57053136825562,0.428526316491658,3.7,0,NA,Mesozoic_aquitard
325,GW056709,-33.57,150.9,2.35,Sydney Basin,Sydney,750.030029296875,0.352630347013474,0.17763289809227,0.607560992240906,1234.49328613281,25.6786441802979,14.2002553939819,57.3914985656738,6.00238800048828,1.57053136825562,0.428526316491658,3.7,0,NA,Mesozoic_aquitard
326,GW047462,-33.55,150.94,57,Sydney Basin,Sydney,802.793334960938,0.342400282621384,0.185464918613434,0.659949481487274,1216.44665527344,28.6746139526367,14.118426322937,46.5763053894043,1.2514054775238,1.55881643295288,0.453242291963048,11.6,0,NA,J_K_aquifer
327,GW058555,-33.52,151.15,88.41,Sydney Basin,Sydney,1039.48669433594,0.327434062957764,0.196927323937416,0.887332797050476,1171.47338867188,29.2056179046631,17.5176219940186,47.0650978088379,0.923078894615173,3.03707718849182,0.34688888794846,19.5,0,NA,J_K_aquifer
328,GW047480,-33.58,150.66,5.12,Sydney Basin,Sydney,862.5,0.399319797754288,0.148425117135048,0.699012577533722,1233.88330078125,38.3083686828613,19.4621562957764,40.0898818969727,1.3080096244812,1.52572464942932,0.471978166738452,13.9,1,NA,Mesozoic_aquitard
329,GW047674,-33.58,150.66,2.27,Sydney Basin,Sydney,862.5,0.399319797754288,0.148425117135048,0.699012577533722,1233.88330078125,38.3083686828613,19.4621562957764,40.0898818969727,1.3080096244812,1.52572464942932,0.471978166738452,13.9,1,NA,Mesozoic_aquitard
330,GW059327,-33.58,150.65,3.74,Sydney Basin,Sydney,862.5,0.399319797754288,0.148425117135048,0.699012577533722,1233.88330078125,33.9327239990234,20.1459197998047,39.4820213317871,6.02338886260986,1.04347825050354,0.479864036174197,9,1,NA,Mesozoic_aquitard
331,GW047153,-33.58,150.68,3.59,Sydney Basin,Sydney,776.523315429688,0.390050530433655,0.153393119573593,0.616298139095306,1259.97998046875,34.0993347167969,16.3734912872314,43.8437995910645,1.76266086101532,1.72584545612335,0.462846490146037,8.8,2,NA,J_K_aquifer
332,GW047271,-33.58,150.65,7.1,Sydney Basin,Sydney,862.5,0.399319797754288,0.148425117135048,0.699012577533722,1233.88330078125,33.9327239990234,20.1459197998047,39.4820213317871,6.02338886260986,1.04347825050354,0.479864036174197,9,1,NA,Mesozoic_aquitard
333,GW053210,-33.57,150.67,26.09,Sydney Basin,Sydney,943.75,0.398876816034317,0.142799124121666,0.781424641609192,1207.72998046875,30.8573188781738,17.2388687133789,46.9990921020508,2.14061713218689,1.9559178352356,0.476938596844935,25.3,3,NA,J_K_aquifer
334,GW017253,-33.48,151.39,18.13,Northern Sydney Basin,Hunter,1284.79333496094,0.277525842189789,0.239927038550377,1.12402749061584,1143.02661132812,24.798433303833,14.5685567855835,39.1222991943359,3.03057432174683,1.88695645332336,0.4884115035555,3.9,3,NA,Early_Triassic
335,GW042826,-33.57,150.67,99.69,Sydney Basin,Sydney,943.75,0.398876816034317,0.142799124121666,0.781424641609192,1207.72998046875,30.8573188781738,17.2388687133789,46.9990921020508,2.14061713218689,1.9559178352356,0.476938596844935,25.3,3,NA,J_K_aquifer
336,GW047357,-33.54,150.85,3.04,Sydney Basin,Sydney,730.376647949219,0.364620089530945,0.171267792582512,0.588910520076752,1240.21667480469,28.860595703125,13.1629304885864,45.7393074035645,5.64819097518921,1.42403388023376,0.429189426586491,14,2,NA,Mesozoic_aquitard
337,GW044720,-33.53,150.93,20.71,Sydney Basin,Sydney,802.793334960938,0.342400282621384,0.185464918613434,0.659949481487274,1216.44665527344,30.768461227417,14.217887878418,46.0531463623047,0.993677198886871,1.36425125598907,0.440399123649848,10.9,0,NA,J_K_aquifer
338,GW047866,-33.53,150.93,28.7,Sydney Basin,Sydney,802.793334960938,0.342400282621384,0.185464918613434,0.659949481487274,1216.44665527344,30.768461227417,14.217887878418,46.0531463623047,0.993677198886871,1.36425125598907,0.440399123649848,10.9,0,NA,J_K_aquifer
339,GW035786,-33.47,151.41,28.87,Northern Sydney Basin,Hunter,1322.90661621094,0.279543519020081,0.234952330589294,1.15406000614166,1146.306640625,26.8554306030273,10.6492223739624,41.5600128173828,2.82007551193237,5.7035026550293,0.487261061185757,16.5,0,NA,Early_Triassic
340,GW038173,-33.53,150.88,57.04,Sydney Basin,Sydney,750.030029296875,0.352630347013474,0.17763289809227,0.607560992240906,1234.49328613281,31.5511417388916,13.166543006897,43.4702529907227,4.15619468688965,1.59287440776825,0.436885964778955,2.9,0,NA,Mesozoic_aquitard
341,GW037329,-33.53,150.82,11.6,Sydney Basin,Sydney,739.253356933594,0.3774394094944,0.163768842816353,0.594200968742371,1244.11328125,30.1800289154053,15.3133182525635,41.2287940979004,5.41640281677246,1.57053136825562,0.448671052330419,3.2,2,NA,Mesozoic_aquitard
342,GW051809,-33.53,150.77,6.29,Sydney Basin,Sydney,771.643310546875,0.387199610471725,0.156561970710754,0.619390845298767,1245.80993652344,22.5319309234619,14.8865699768066,65.3899230957031,8.48337173461914,1.55036234855652,0.453453745151406,15.3,3,NA,Mesozoic_aquitard
343,GW058247,-33.59,150.25,54.64,Sydney Basin,Sydney,865.450012207031,0.383041590452194,0.177221864461899,0.809356212615967,1069.306640625,27.9111671447754,13.340087890625,51.8128433227539,1.37202560901642,3.1293478012085,0.481458515839806,25.1,1,NA,Early_Triassic
344,GW037739,-33.52,150.75,9.06,Sydney Basin,Sydney,807.276672363281,0.3880495429039,0.155093461275101,0.653037846088409,1236.18664550781,26.887825012207,17.0189800262451,51.1964111328125,3.23503303527832,1.59299516677856,0.452298245278367,15.8,3,NA,J_K_aquifer
345,GW053158,-33.54,150.63,18.08,Sydney Basin,Sydney,943.75,0.398876816034317,0.142799124121666,0.781424641609192,1207.72998046875,31.2950172424316,15.3912305831909,46.2761344909668,1.27339422702789,5.03985500335693,0.514576420253021,20,2,NA,J_K_aquifer
346,GW047517,-33.51,150.76,4.6,Sydney Basin,Sydney,807.276672363281,0.3880495429039,0.155093461275101,0.653037846088409,1236.18664550781,32.8282928466797,17.0948390960693,49.0449714660645,0.903087973594666,1.36304342746735,0.458030701271797,15.8,0,NA,J_K_aquifer
347,GW060322,-33.45,151.29,186.36,Sydney Basin,Sydney,1243.43664550781,0.308631181716919,0.211601719260216,1.08983206748962,1140.943359375,29.1661128997803,12.2779636383057,37.2382583618164,4.42387247085571,1.57125604152679,0.457860868003057,10,2,NA,J_K_aquifer
348,GW049787,-33.53,150.63,73.04,Sydney Basin,Sydney,943.75,0.398876816034317,0.142799124121666,0.781424641609192,1207.72998046875,32.1334457397461,17.317325592041,39.6602821350098,1.80593514442444,4.94818830490112,0.514876653181824,11.6,0,NA,Mesozoic_aquitard
349,GW061360,-33.5,150.87,31.65,Sydney Basin,Sydney,755.359985351562,0.367533355951309,0.167818441987038,0.610023856163025,1238.24670410156,19.0995235443115,12.7878036499023,65.3514099121094,1.2434219121933,1.44432365894318,0.438480175736192,NA,NA,NA,J_K_aquifer
350,GW047659,-33.43,151.4,60.85,Northern Sydney Basin,Hunter,1322.90661621094,0.279543519020081,0.234952330589294,1.15406000614166,1146.306640625,27.8166961669922,12.9992942810059,39.6608200073242,7.02595376968384,2.02198076248169,0.493508773480068,12.5,0,NA,Alluvium_colluvium
351,GW043951,-33.47,151.11,49.5,Sydney Basin,Sydney,981.466674804688,0.338303208351135,0.189356058835983,0.83435583114624,1176.31665039062,NA,NA,NA,NA,2.3355073928833,0.409277534038485,NA,NA,NA,Early_Triassic
352,GW052980,-33.49,150.9,9.16,Sydney Basin,Sydney,766.806640625,0.356295794248581,0.17362916469574,0.622820854187012,1231.18334960938,16.3143672943115,11.4639310836792,67.9900131225586,1.00917077064514,1.3345410823822,0.442769911568777,16.7,0,NA,J_K_aquifer
353,GW053111,-33.51,150.71,8.51,Sydney Basin,Sydney,857.989990234375,0.392642498016357,0.149088755249977,0.697469651699066,1230.14672851562,29.7511310577393,19.4957447052002,42.4531936645508,4.38586807250977,1.33683574199677,0.464986784933422,21.6,3,NA,J_K_aquifer
354,GW042725,-33.45,151.2,204.64,Sydney Basin,Sydney,1140.06665039062,0.331255495548248,0.198815852403641,0.989197552204132,1152.5166015625,28.302806854248,15.068868637085,47.981761932373,0.851272642612457,1.69818842411041,0.472573912500039,19.1,0,NA,J_K_aquifer
355,GW050271,-33.51,150.77,14.5,Sydney Basin,Sydney,807.276672363281,0.3880495429039,0.155093461275101,0.653037846088409,1236.18664550781,31.6257820129395,15.9465646743774,44.6512908935547,1.42793548107147,1.28731882572174,0.459669603453334,15.7,0,NA,J_K_aquifer
356,GW047506,-33.51,150.73,6.69,Sydney Basin,Sydney,807.276672363281,0.3880495429039,0.155093461275101,0.653037846088409,1236.18664550781,36.8409423828125,17.1568965911865,42.5342292785645,3.60021638870239,1.65446853637695,0.465973568185836,7.7,2,NA,J_K_aquifer
357,GW042976,-33.51,150.73,16.66,Sydney Basin,Sydney,807.276672363281,0.3880495429039,0.155093461275101,0.653037846088409,1236.18664550781,36.8409423828125,17.1568965911865,42.5342292785645,3.60021638870239,1.65446853637695,0.465973568185836,7.7,2,NA,J_K_aquifer
358,GW048141,-33.42,151.42,32.84,Northern Sydney Basin,Hunter,1288.42333984375,0.284161269664764,0.230382353067398,1.13098633289337,1139.20336914062,27.2789840698242,12.3542442321777,41.2387390136719,1.13135266304016,5.69045877456665,0.543117903368182,18.6,0,NA,Early_Triassic
359,GW054859,-33.5,150.83,0.66,Sydney Basin,Sydney,755.359985351562,0.367533355951309,0.167818441987038,0.610023856163025,1238.24670410156,29.2094535827637,13.9287300109863,46.7764320373535,0.915538668632507,1.45205318927765,0.442590307953074,8.3,0,NA,J_K_aquifer
360,GW037737,-33.48,150.95,3.89,Sydney Basin,Sydney,822.390014648438,0.350142061710358,0.179557949304581,0.681248843669891,1207.18005371094,27.8765716552734,13.5924243927002,45.6223106384277,2.78974199295044,1.26570045948029,0.460627193644381,13.6,3,NA,J_K_aquifer
361,GW047711,-33.42,151.42,130.94,Northern Sydney Basin,Hunter,1288.42333984375,0.284161269664764,0.230382353067398,1.13098633289337,1139.20336914062,27.2789840698242,12.3542442321777,41.2387390136719,1.13135266304016,5.69045877456665,0.543117903368182,18.6,0,NA,Early_Triassic
362,GW060147,-33.47,151.01,93.86,Sydney Basin,Sydney,905.126647949219,0.349829494953156,0.180276796221733,0.76915317773819,1176.78332519531,29.2087249755859,13.7514991760254,44.1665344238281,1.8503954410553,3.69468593597412,0.449786027120711,1.8,1,NA,J_K_aquifer
363,GW047040,-33.42,151.39,25.89,Northern Sydney Basin,Hunter,1288.42333984375,0.284161269664764,0.230382353067398,1.13098633289337,1139.20336914062,26.2693843841553,14.9103536605835,37.8216323852539,2.94362497329712,5.81557989120483,0.548746726398385,18.6,3,NA,Early_Triassic
364,GW101757,-33.57,150.2,2.2,Sydney Basin,Sydney,771.8466796875,0.369961231946945,0.18741200864315,0.705464780330658,1094.0966796875,33.5431900024414,16.9026985168457,47.1040153503418,9.12586975097656,1.11183571815491,0.473035241801308,2.1,3,NA,Mid_Permian
